52,0,0,0,2,5,0,2,5,0,52
53,0,0,0,3,5,0,3,5,0,53
54,0,0,0,4,5,0,4,5,0,54
55,0,0,0,5,5,0,5,5,0,55
56,0,0,0,6,5,0,6,5,0,56
57,0,0,0,7,5,0,7,5,0,57
58,0,0,0,8,5,0,8,5,0,58
59,0,0,0,9,5,0,9,5,0,59
60,0,0,0,0,6,0,0,6,0,60
61,0,0,0,1,6,0,1,6,0,61
62,0,0,0,2,6,0,2,6,0,62
63,0,0,0,3,6,0,3,6,0,63
64,0,0,0,4,6,0,4,6,0,64
65,0,0,0,5,6,0,5,6,0,65
66,0,0,0,6,6,0,6,6,0,66
67,0,0,0,7,6,0,7,6,0,67
68,0,0,0,8,6,0,8,6,0,68
69,0,0,0,9,6,0,9,6,0,69
70,0,0,0,0,7,0,0,7,0,70
71,0,0,0,1,7,0,1,7,0,71
72,0,0,0,2,7,0,2,7,0,72
73,0,0,0,3,7,0,3,7,0,73
74,0,0,0,4,7,0,4,7,0,74
75,0,0,0,5,7,0,5,7,0,75
76,0,0,0,6,7,0,6,7,0,76
77,0,0,0,7,7,0,7,7,0,77
78,0,0,0,8,7,0,8,7,0,78
79,0,0,0,9,7,0,9,7,0,79
80,0,0,0,0,0,1,0,0,1,80
81,0,0,0,1,0,1,1,0,1,81
82,0,0,0,2,0,1,2,0,1,82
83,0,0,0,3,0,1,3,0,1,83
84,0,0,0,4,0,1,4,0,1,84
85,0,0,0,5,0,1,5,0,1,85
86,0,0,0,6,0,1,6,0,1,86
87,0,0,0,7,0,1,7,0,1,87
88,0,0,0,8,0,1,8,0,1,88
89,0,0,0,9,0,1,9,0,1,89
90,0,0,0,0,1,1,0,1,1,90
91,0,0,0,1,1,1,1,1,1,91
92,0,0,0,2,1,1,2,1,1,92
93,0,0,0,3,1,1,3,1,1,93
94,0,0,0,4,1,1,4,1,1,94
95,0,0,0,5,1,1,5,1,1,95
96,0,0,0,6,1,1,6,1,1,96
97,0,0,0,7,1,1,7,1,1,97
98,0,0,0,8,1,1,8,1,1,98
99,0,0,0,9,1,1,9,1,1,99
100,0,0,0,0,2,1,0,2,1,100
101,0,0,0,1,2,1,1,2,1,101
102,0,0,0,2,2,1,2,2,1,102
103,0,0,0,3,2,1,3,2,1,103
104,0,0,0,4,2,1,4,2,1,104
105,0,0,0,5,2,1,5,2,1,105
106,0,0,0,6,2,1,6,2,1,106
107,0,0,0,7,2,1,7,2,1,107
108,0,0,0,8,2,1,8,2,1,108
109,0,0,0,9,2,1,9,2,1,109
110,0,0,0,0,3,1,0,3,1,110
111,0,0,0,1,3,1,1,3,1,111
112,0,0,0,2,3,1,2,3,1,112
113,0,0,0,3,3,1,3,3,1,113
114,0,0,0,4,3,1,4,3,1,114
115,0,0,0,5,3,1,5,3,1,115
116,0,0,0,6,3,1,6,3,1,116
117,0,0,0,7,3,1,7,3,1,117
118,0,0,0,8,3,1,8,3,1,118
119,0,0,0,9,3,1,9,3,1,119
120,0,0,0,0,4,1,0,4,1,120
121,0,0,0,1,4,1,1,4,1,121
122,0,0,0,2,4,1,2,4,1,122
123,0,0,0,3,4,1,3,4,1,123
124,0,0,0,4,4,1,4,4,1,124
125,0,0,0,5,4,1,5,4,1,125
126,0,0,0,6,4,1,6,4,1,126
127,0,0,0,7,4,1,7,4,1,127
128,0,0,0,8,4,1,8,4,1,128
129,0,0,0,9,4,1,9,4,1,129
130,0,0,0,0,5,1,0,5,1,130
131,0,0,0,1,5,1,1,5,1,131
132,0,0,0,2,5,1,2,5,1,132
133,0,0,0,3,5,1,3,5,1,133
134,0,0,0,4,5,1,4,5,1,134
135,0,0,0,5,5,1,5,5,1,135
136,0,0,0,6,5,1,6,5,1,136
137,0,0,0,7,5,1,7,5,1,137
138,0,0,0,8,5,1,8,5,1,138
139,0,0,0,9,5,1,9,5,1,139
140,0,0,0,0,6,1,0,6,1,140
141,0,0,0,1,6,1,1,6,1,141
142,0,0,0,2,6,1,2,6,1,142
143,0,0,0,3,6,1,3,6,1,143
144,0,0,0,4,6,1,4,6,1,144
145,0,0,0,5,6,1,5,6,1,145
146,0,0,0,6,6,1,6,6,1,146
147,0,0,0,7,6,1,7,6,1,147
148,0,0,0,8,6,1,8,6,1,148
149,0,0,0,9,6,1,9,6,1,149
150,0,0,0,0,7,1,0,7,1,150
151,0,0,0,1,7,1,1,7,1,151
152,0,0,0,2,7,1,2,7,1,152
153,0,0,0,3,7,1,3,7,1,153
154,0,0,0,4,7,1,4,7,1,154
155,0,0,0,5,7,1,5,7,1,155
156,0,0,0,6,7,1,6,7,1,156
157,0,0,0,7,7,1,7,7,1,157
158,0,0,0,8,7,1,8,7,1,158
159,0,0,0,9,7,1,9,7,1,159
160,0,0,0,0,0,2,0,0,2,160
161,0,0,0,1,0,2,1,0,2,161
162,0,0,0,2,0,2,2,0,2,162
163,0,0,0,3,0,2,3,0,2,163
164,0,0,0,4,0,2,4,0,2,164
165,0,0,0,5,0,2,5,0,2,165
166,0,0,0,6,0,2,6,0,2,166
167,0,0,0,7,0,2,7,0,2,167
168,0,0,0,8,0,2,8,0,2,168
169,0,0,0,9,0,2,9,0,2,169
170,0,0,0,0,1,2,0,1,2,170
171,0,0,0,1,1,2,1,1,2,171
172,0,0,0,2,1,2,2,1,2,172
173,0,0,0,3,1,2,3,1,2,173
174,0,0,0,4,1,2,4,1,2,174
175,0,0,0,5,1,2,5,1,2,175
176,0,0,0,6,1,2,6,1,2,176
177,0,0,0,7,1,2,7,1,2,177
178,0,0,0,8,1,2,8,1,2,178
179,0,0,0,9,1,2,9,1,2,179
180,0,0,0,0,2,2,0,2,2,180
181,0,0,0,1,2,2,1,2,2,181
182,0,0,0,2,2,2,2,2,2,182
183,0,0,0,3,2,2,3,2,2,183
184,0,0,0,4,2,2,4,2,2,184
185,0,0,0,5,2,2,5,2,2,185
186,0,0,0,6,2,2,6,2,2,186
187,0,0,0,7,2,2,7,2,2,187
188,0,0,0,8,2,2,8,2,2,188
189,0,0,0,9,2,2,9,2,2,189
190,0,0,0,0,3,2,0,3,2,190
191,0,0,0,1,3,2,1,3,2,191
192,0,0,0,2,3,2,2,3,2,192
193,0,0,0,3,3,2,3,3,2,193
194,0,0,0,4,3,2,4,3,2,194
195,0,0,0,5,3,2,5,3,2,195
196,0,0,0,6,3,2,6,3,2,196
197,0,0,0,7,3,2,7,3,2,197
198,0,0,0,8,3,2,8,3,2,198
199,0,0,0,9,3,2,9,3,2,199
200,0,0,0,0,4,2,0,4,2,200
201,0,0,0,1,4,2,1,4,2,201
202,0,0,0,2,4,2,2,4,2,202
203,0,0,0,3,4,2,3,4,2,203
204,0,0,0,4,4,2,4,4,2,204
205,0,0,0,5,4,2,5,4,2,205
206,0,0,0,6,4,2,6,4,2,206
207,0,0,0,7,4,2,7,4,2,207
208,0,0,0,8,4,2,8,4,2,208
209,0,0,0,9,4,2,9,4,2,209
210,0,0,0,0,5,2,0,5,2,210
211,0,0,0,1,5,2,1,5,2,211
212,0,0,0,2,5,2,2,5,2,212
213,0,0,0,3,5,2,3,5,2,213
214,0,0,0,4,5,2,4,5,2,214
215,0,0,0,5,5,2,5,5,2,215
216,0,0,0,6,5,2,6,5,2,216
217,0,0,0,7,5,2,7,5,2,217
218,0,0,0,8,5,2,8,5,2,218
219,0,0,0,9,5,2,9,5,2,219
220,0,0,0,0,6,2,0,6,2,220
221,0,0,0,1,6,2,1,6,2,221
222,0,0,0,2,6,2,2,6,2,222
223,0,0,0,3,6,2,3,6,2,223
224,0,0,0,4,6,2,4,6,2,224
225,0,0,0,5,6,2,5,6,2,225
226,0,0,0,6,6,2,6,6,2,226
227,0,0,0,7,6,2,7,6,2,227
228,0,0,0,8,6,2,8,6,2,228
229,0,0,0,9,6,2,9,6,2,229
230,0,0,0,0,7,2,0,7,2,230
231,0,0,0,1,7,2,1,7,2,231
232,0,0,0,2,7,2,2,7,2,232
233,0,0,0,3,7,2,3,7,2,233
234,0,0,0,4,7,2,4,7,2,234
235,0,0,0,5,7,2,5,7,2,235
236,0,0,0,6,7,2,6,7,2,236
237,0,0,0,7,7,2,7,7,2,237
238,0,0,0,8,7,2,8,7,2,238
239,0,0,0,9,7,2,9,7,2,239
240,1,0,0,0,0,0,10,0,0,0
241,1,0,0,1,0,0,11,0,0,1
242,1,0,0,2,0,0,12,0,0,2
243,1,0,0,3,0,0,13,0,0,3
244,1,0,0,4,0,0,14,0,0,4
245,1,0,0,5,0,0,15,0,0,5
246,1,0,0,6,0,0,16,0,0,6
247,1,0,0,7,0,0,17,0,0,7
248,1,0,0,8,0,0,18,0,0,8
249,1,0,0,9,0,0,19,0,0,9
250,1,0,0,0,1,0,10,1,0,10
251,1,0,0,1,1,0,11,1,0,11
252,1,0,0,2,1,0,12,1,0,12
253,1,0,0,3,1,0,13,1,0,13
254,1,0,0,4,1,0,14,1,0,14
255,1,0,0,5,1,0,15,1,0,15
256,1,0,0,6,1,0,16,1,0,16
257,1,0,0,7,1,0,17,1,0,17
258,1,0,0,8,1,0,18,1,0,18
259,1,0,0,9,1,0,19,1,0,19
260,1,0,0,0,2,0,10,2,0,20
261,1,0,0,1,2,0,11,2,0,21
262,1,0,0,2,2,0,12,2,0,22
263,1,0,0,3,2,0,13,2,0,23
264,1,0,0,4,2,0,14,2,0,24
265,1,0,0,5,2,0,15,2,0,25
266,1,0,0,6,2,0,16,2,0,26
267,1,0,0,7,2,0,17,2,0,27
268,1,0,0,8,2,0,18,2,0,28
269,1,0,0,9,2,0,19,2,0,29
270,1,0,0,0,3,0,10,3,0,30
271,1,0,0,1,3,0,11,3,0,31
272,1,0,0,2,3,0,12,3,0,32
273,1,0,0,3,3,0,13,3,0,33
274,1,0,0,4,3,0,14,3,0,34
275,1,0,0,5,3,0,15,3,0,35
276,1,0,0,6,3,0,16,3,0,36
277,1,0,0,7,3,0,17,3,0,37
278,1,0,0,8,3,0,18,3,0,38
279,1,0,0,9,3,0,19,3,0,39
280,1,0,0,0,4,0,10,4,0,40
281,1,0,0,1,4,0,11,4,0,41
282,1,0,0,2,4,0,12,4,0,42
283,1,0,0,3,4,0,13,4,0,43
284,1,0,0,4,4,0,14,4,0,44
285,1,0,0,5,4,0,15,4,0,45
286,1,0,0,6,4,0,16,4,0,46
287,1,0,0,7,4,0,17,4,0,47
288,1,0,0,8,4,0,18,4,0,48
289,1,0,0,9,4,0,19,4,0,49
290,1,0,0,0,5,0,10,5,0,50
291,1,0,0,1,5,0,11,5,0,51
292,1,0,0,2,5,0,12,5,0,52
293,1,0,0,3,5,0,13,5,0,53
294,1,0,0,4,5,0,14,5,0,54
295,1,0,0,5,5,0,15,5,0,55
296,1,0,0,6,5,0,16,5,0,56
297,1,0,0,7,5,0,17,5,0,57
298,1,0,0,8,5,0,18,5,0,58
299,1,0,0,9,5,0,19,5,0,59
300,1,0,0,0,6,0,10,6,0,60
301,1,0,0,1,6,0,11,6,0,61
302,1,0,0,2,6,0,12,6,0,62
303,1,0,0,3,6,0,13,6,0,63
304,1,0,0,4,6,0,14,6,0,64
305,1,0,0,5,6,0,15,6,0,65
306,1,0,0,6,6,0,16,6,0,66
307,1,0,0,7,6,0,17,6,0,67
308,1,0,0,8,6,0,18,6,0,68
309,1,0,0,9,6,0,19,6,0,69
310,1,0,0,0,7,0,10,7,0,70
311,1,0,0,1,7,0,11,7,0,71
312,1,0,0,2,7,0,12,7,0,72
313,1,0,0,3,7,0,13,7,0,73
314,1,0,0,4,7,0,14,7,0,74
315,1,0,0,5,7,0,15,7,0,75
316,1,0,0,6,7,0,16,7,0,76
317,1,0,0,7,7,0,17,7,0,77
318,1,0,0,8,7,0,18,7,0,78
319,1,0,0,9,7,0,19,7,0,79
320,1,0,0,0,0,1,10,0,1,80
321,1,0,0,1,0,1,11,0,1,81
322,1,0,0,2,0,1,12,0,1,82
323,1,0,0,3,0,1,13,0,1,83
324,1,0,0,4,0,1,14,0,1,84
325,1,0,0,5,0,1,15,0,1,85
326,1,0,0,6,0,1,16,0,1,86
327,1,0,0,7,0,1,17,0,1,87
328,1,0,0,8,0,1,18,0,1,88
329,1,0,0,9,0,1,19,0,1,89
330,1,0,0,0,1,1,10,1,1,90
331,1,0,0,1,1,1,11,1,1,91
332,1,0,0,2,1,1,12,1,1,92
333,1,0,0,3,1,1,13,1,1,93
334,1,0,0,4,1,1,14,1,1,94
335,1,0,0,5,1,1,15,1,1,95
336,1,0,0,6,1,1,16,1,1,96
337,1,0,0,7,1,1,17,1,1,97
338,1,0,0,8,1,1,18,1,1,98
339,1,0,0,9,1,1,19,1,1,99
340,1,0,0,0,2,1,10,2,1,100
341,1,0,0,1,2,1,11,2,1,101
342,1,0,0,2,2,1,12,2,1,102
343,1,0,0,3,2,1,13,2,1,103
344,1,0,0,4,2,1,14,2,1,104
345,1,0,0,5,2,1,15,2,1,105
346,1,0,0,6,2,1,16,2,1,106
347,1,0,0,7,2,1,17,2,1,107
348,1,0,0,8,2,1,18,2,1,108
349,1,0,0,9,2,1,19,2,1,109
350,1,0,0,0,3,1,10,3,1,110
351,1,0,0,1,3,1,11,3,1,111
352,1,0,0,2,3,1,12,3,1,112
353,1,0,0,3,3,1,13,3,1,113
354,1,0,0,4,3,1,14,3,1,114
355,1,0,0,5,3,1,15,3,1,115
356,1,0,0,6,3,1,16,3,1,116
357,1,0,0,7,3,1,17,3,1,117
358,1,0,0,8,3,1,18,3,1,118
359,1,0,0,9,3,1,19,3,1,119
360,1,0,0,0,4,1,10,4,1,120
361,1,0,0,1,4,1,11,4,1,121
362,1,0,0,2,4,1,12,4,1,122
363,1,0,0,3,4,1,13,4,1,123
364,1,0,0,4,4,1,14,4,1,124
365,1,0,0,5,4,1,15,4,1,125
366,1,0,0,6,4,1,16,4,1,126
367,1,0,0,7,4,1,17,4,1,127
368,1,0,0,8,4,1,18,4,1,128
369,1,0,0,9,4,1,19,4,1,129
370,1,0,0,0,5,1,10,5,1,130
371,1,0,0,1,5,1,11,5,1,131
372,1,0,0,2,5,1,12,5,1,132
373,1,0,0,3,5,1,13,5,1,133
374,1,0,0,4,5,1,14,5,1,134
375,1,0,0,5,5,1,15,5,1,135
376,1,0,0,6,5,1,16,5,1,136
377,1,0,0,7,5,1,17,5,1,137
378,1,0,0,8,5,1,18,5,1,138
379,1,0,0,9,5,1,19,5,1,139
380,1,0,0,0,6,1,10,6,1,140
381,1,0,0,1,6,1,11,6,1,141
382,1,0,0,2,6,1,12,6,1,142
383,1,0,0,3,6,1,13,6,1,143
384,1,0,0,4,6,1,14,6,1,144
385,1,0,0,5,6,1,15,6,1,145
386,1,0,0,6,6,1,16,6,1,146
387,1,0,0,7,6,1,17,6,1,147
388,1,0,0,8,6,1,18,6,1,148
389,1,0,0,9,6,1,19,6,1,149
390,1,0,0,0,7,1,10,7,1,150
391,1,0,0,1,7,1,11,7,1,151
392,1,0,0,2,7,1,12,7,1,152
393,1,0,0,3,7,1,13,7,1,153
394,1,0,0,4,7,1,14,7,1,154
395,1,0,0,5,7,1,15,7,1,155
396,1,0,0,6,7,1,16,7,1,156
397,1,0,0,7,7,1,17,7,1,157
398,1,0,0,8,7,1,18,7,1,158
399,1,0,0,9,7,1,19,7,1,159
400,1,0,0,0,0,2,10,0,2,160
401,1,0,0,1,0,2,11,0,2,161
402,1,0,0,2,0,2,12,0,2,162
403,1,0,0,3,0,2,13,0,2,163
404,1,0,0,4,0,2,14,0,2,164
405,1,0,0,5,0,2,15,0,2,165
406,1,0,0,6,0,2,16,0,2,166
407,1,0,0,7,0,2,17,0,2,167
408,1,0,0,8,0,2,18,0,2,168
409,1,0,0,9,0,2,19,0,2,169
410,1,0,0,0,1,2,10,1,2,170
411,1,0,0,1,1,2,11,1,2,171
412,1,0,0,2,1,2,12,1,2,172
413,1,0,0,3,1,2,13,1,2,173
414,1,0,0,4,1,2,14,1,2,174
415,1,0,0,5,1,2,15,1,2,175
416,1,0,0,6,1,2,16,1,2,176
417,1,0,0,7,1,2,17,1,2,177
418,1,0,0,8,1,2,18,1,2,178
419,1,0,0,9,1,2,19,1,2,179
420,1,0,0,0,2,2,10,2,2,180
421,1,0,0,1,2,2,11,2,2,181
422,1,0,0,2,2,2,12,2,2,182
423,1,0,0,3,2,2,13,2,2,183
424,1,0,0,4,2,2,14,2,2,184
425,1,0,0,5,2,2,15,2,2,185
426,1,0,0,6,2,2,16,2,2,186
427,1,0,0,7,2,2,17,2,2,187
428,1,0,0,8,2,2,18,2,2,188
429,1,0,0,9,2,2,19,2,2,189
430,1,0,0,0,3,2,10,3,2,190
431,1,0,0,1,3,2,11,3,2,191
432,1,0,0,2,3,2,12,3,2,192
433,1,0,0,3,3,2,13,3,2,193
434,1,0,0,4,3,2,14,3,2,194
435,1,0,0,5,3,2,15,3,2,195
436,1,0,0,6,3,2,16,3,2,196
437,1,0,0,7,3,2,17,3,2,197
438,1,0,0,8,3,2,18,3,2,198
439,1,0,0,9,3,2,19,3,2,199
440,1,0,0,0,4,2,10,4,2,200
441,1,0,0,1,4,2,11,4,2,201
442,1,0,0,2,4,2,12,4,2,202
443,1,0,0,3,4,2,13,4,2,203
444,1,0,0,4,4,2,14,4,2,204
445,1,0,0,5,4,2,15,4,2,205
446,1,0,0,6,4,2,16,4,2,206
447,1,0,0,7,4,2,17,4,2,207
448,1,0,0,8,4,2,18,4,2,208
449,1,0,0,9,4,2,19,4,2,209
450,1,0,0,0,5,2,10,5,2,210
451,1,0,0,1,5,2,11,5,2,211
452,1,0,0,2,5,2,12,5,2,212
453,1,0,0,3,5,2,13,5,2,213
454,1,0,0,4,5,2,14,5,2,214
455,1,0,0,5,5,2,15,5,2,215
456,1,0,0,6,5,2,16,5,2,216
457,1,0,0,7,5,2,17,5,2,217
458,1,0,0,8,5,2,18,5,2,218
459,1,0,0,9,5,2,19,5,2,219
460,1,0,0,0,6,2,10,6,2,220
461,1,0,0,1,6,2,11,6,2,221
462,1,0,0,2,6,2,12,6,2,222
463,1,0,0,3,6,2,13,6,2,223
464,1,0,0,4,6,2,14,6,2,224
465,1,0,0,5,6,2,15,6,2,225
466,1,0,0,6,6,2,16,6,2,226
467,1,0,0,7,6,2,17,6,2,227
468,1,0,0,8,6,2,18,6,2,228
469,1,0,0,9,6,2,19,6,2,229
470,1,0,0,0,7,2,10,7,2,230
471,1,0,0,1,7,2,11,7,2,231
472,1,0,0,2,7,2,12,7,2,232
473,1,0,0,3,7,2,13,7,2,233
474,1,0,0,4,7,2,14,7,2,234
475,1,0,0,5,7,2,15,7,2,235
476,1,0,0,6,7,2,16,7,2,236
477,1,0,0,7,7,2,17,7,2,237
478,1,0,0,8,7,2,18,7,2,238
479,1,0,0,9,7,2,19,7,2,239
480,2,0,0,0,0,0,20,0,0,0
481,2,0,0,1,0,0,21,0,0,1
482,2,0,0,2,0,0,22,0,0,2
483,2,0,0,3,0,0,23,0,0,3
484,2,0,0,4,0,0,24,0,0,4
485,2,0,0,5,0,0,25,0,0,5
486,2,0,0,6,0,0,26,0,0,6
487,2,0,0,7,0,0,27,0,0,7
488,2,0,0,8,0,0,28,0,0,8
489,2,0,0,9,0,0,29,0,0,9
490,2,0,0,0,1,0,20,1,0,10
491,2,0,0,1,1,0,21,1,0,11
492,2,0,0,2,1,0,22,1,0,12
493,2,0,0,3,1,0,23,1,0,13
494,2,0,0,4,1,0,24,1,0,14
495,2,0,0,5,1,0,25,1,0,15
496,2,0,0,6,1,0,26,1,0,16
497,2,0,0,7,1,0,27,1,0,17
498,2,0,0,8,1,0,28,1,0,18
499,2,0,0,9,1,0,29,1,0,19
500,2,0,0,0,2,0,20,2,0,20
501,2,0,0,1,2,0,21,2,0,21
502,2,0,0,2,2,0,22,2,0,22
503,2,0,0,3,2,0,23,2,0,23
504,2,0,0,4,2,0,24,2,0,24
505,2,0,0,5,2,0,25,2,0,25
506,2,0,0,6,2,0,26,2,0,26
507,2,0,0,7,2,0,27,2,0,27
508,2,0,0,8,2,0,28,2,0,28
509,2,0,0,9,2,0,29,2,0,29
510,2,0,0,0,3,0,20,3,0,30
511,2,0,0,1,3,0,21,3,0,31
512,2,0,0,2,3,0,22,3,0,32
513,2,0,0,3,3,0,23,3,0,33
514,2,0,0,4,3,0,24,3,0,34
515,2,0,0,5,3,0,25,3,0,35
516,2,0,0,6,3,0,26,3,0,36
517,2,0,0,7,3,0,27,3,0,37
518,2,0,0,8,3,0,28,3,0,38
519,2,0,0,9,3,0,29,3,0,39
520,2,0,0,0,4,0,20,4,0,40
521,2,0,0,1,4,0,21,4,0,41
522,2,0,0,2,4,0,22,4,0,42
523,2,0,0,3,4,0,23,4,0,43
524,2,0,0,4,4,0,24,4,0,44
525,2,0,0,5,4,0,25,4,0,45
526,2,0,0,6,4,0,26,4,0,46
527,2,0,0,7,4,0,27,4,0,47
528,2,0,0,8,4,0,28,4,0,48
529,2,0,0,9,4,0,29,4,0,49
530,2,0,0,0,5,0,20,5,0,50
531,2,0,0,1,5,0,21,5,0,51
532,2,0,0,2,5,0,22,5,0,52
533,2,0,0,3,5,0,23,5,0,53
534,2,0,0,4,5,0,24,5,0,54
535,2,0,0,5,5,0,25,5,0,55
536,2,0,0,6,5,0,26,5,0,56
537,2,0,0,7,5,0,27,5,0,57
538,2,0,0,8,5,0,28,5,0,58
539,2,0,0,9,5,0,29,5,0,59
540,2,0,0,0,6,0,20,6,0,60
541,2,0,0,1,6,0,21,6,0,61
542,2,0,0,2,6,0,22,6,0,62
543,2,0,0,3,6,0,23,6,0,63
544,2,0,0,4,6,0,24,6,0,64
545,2,0,0,5,6,0,25,6,0,65
546,2,0,0,6,6,0,26,6,0,66
547,2,0,0,7,6,0,27,6,0,67
548,2,0,0,8,6,0,28,6,0,68
549,2,0,0,9,6,0,29,6,0,69
550,2,0,0,0,7,0,20,7,0,70
551,2,0,0,1,7,0,21,7,0,71
552,2,0,0,2,7,0,22,7,0,72
553,2,0,0,3,7,0,23,7,0,73
554,2,0,0,4,7,0,24,7,0,74
555,2,0,0,5,7,0,25,7,0,75
556,2,0,0,6,7,0,26,7,0,76
557,2,0,0,7,7,0,27,7,0,77
558,2,0,0,8,7,0,28,7,0,78
559,2,0,0,9,7,0,29,7,0,79
560,2,0,0,0,0,1,20,0,1,80
561,2,0,0,1,0,1,21,0,1,81
562,2,0,0,2,0,1,22,0,1,82
563,2,0,0,3,0,1,23,0,1,83
564,2,0,0,4,0,1,24,0,1,84
565,2,0,0,5,0,1,25,0,1,85
566,2,0,0,6,0,1,26,0,1,86
567,2,0,0,7,0,1,27,0,1,87
568,2,0,0,8,0,1,28,0,1,88
569,2,0,0,9,0,1,29,0,1,89
570,2,0,0,0,1,1,20,1,1,90
571,2,0,0,1,1,1,21,1,1,91
572,2,0,0,2,1,1,22,1,1,92
573,2,0,0,3,1,1,23,1,1,93
574,2,0,0,4,1,1,24,1,1,94
575,2,0,0,5,1,1,25,1,1,95
576,2,0,0,6,1,1,26,1,1,96
577,2,0,0,7,1,1,27,1,1,97
578,2,0,0,8,1,1,28,1,1,98
579,2,0,0,9,1,1,29,1,1,99
580,2,0,0,0,2,1,20,2,1,100
581,2,0,0,1,2,1,21,2,1,101
582,2,0,0,2,2,1,22,2,1,102
583,2,0,0,3,2,1,23,2,1,103
584,2,0,0,4,2,1,24,2,1,104
585,2,0,0,5,2,1,25,2,1,105
586,2,0,0,6,2,1,26,2,1,106
587,2,0,0,7,2,1,27,2,1,107
588,2,0,0,8,2,1,28,2,1,108
589,2,0,0,9,2,1,29,2,1,109
590,2,0,0,0,3,1,20,3,1,110
591,2,0,0,1,3,1,21,3,1,111
592,2,0,0,2,3,1,22,3,1,112
593,2,0,0,3,3,1,23,3,1,113
594,2,0,0,4,3,1,24,3,1,114
595,2,0,0,5,3,1,25,3,1,115
596,2,0,0,6,3,1,26,3,1,116
597,2,0,0,7,3,1,27,3,1,117
598,2,0,0,8,3,1,28,3,1,118
599,2,0,0,9,3,1,29,3,1,119
600,2,0,0,0,4,1,20,4,1,120
601,2,0,0,1,4,1,21,4,1,121
602,2,0,0,2,4,1,22,4,1,122
603,2,0,0,3,4,1,23,4,1,123
604,2,0,0,4,4,1,24,4,1,124
605,2,0,0,5,4,1,25,4,1,125
606,2,0,0,6,4,1,26,4,1,126
607,2,0,0,7,4,1,27,4,1,127
608,2,0,0,8,4,1,28,4,1,128
609,2,0,0,9,4,1,29,4,1,129
610,2,0,0,0,5,1,20,5,1,130
611,2,0,0,1,5,1,21,5,1,131
612,2,0,0,2,5,1,22,5,1,132
613,2,0,0,3,5,1,23,5,1,133
614,2,0,0,4,5,1,24,5,1,134
615,2,0,0,5,5,1,25,5,1,135
616,2,0,0,6,5,1,26,5,1,136
617,2,0,0,7,5,1,27,5,1,137
618,2,0,0,8,5,1,28,5,1,138
619,2,0,0,9,5,1,29,5,1,139
620,2,0,0,0,6,1,20,6,1,140
621,2,0,0,1,6,1,21,6,1,141
622,2,0,0,2,6,1,22,6,1,142
623,2,0,0,3,6,1,23,6,1,143
624,2,0,0,4,6,1,24,6,1,144
625,2,0,0,5,6,1,25,6,1,145
626,2,0,0,6,6,1,26,6,1,146
627,2,0,0,7,6,1,27,6,1,147
628,2,0,0,8,6,1,28,6,1,148
629,2,0,0,9,6,1,29,6,1,149
630,2,0,0,0,7,1,20,7,1,150
631,2,0,0,1,7,1,21,7,1,151
632,2,0,0,2,7,1,22,7,1,152
633,2,0,0,3,7,1,23,7,1,153
634,2,0,0,4,7,1,24,7,1,154
635,2,0,0,5,7,1,25,7,1,155
